# t	X(t)
357	-0.289336
358	-0.981059
359	-0.384683
360	-0.108124
361	-0.990844
362	1.11982
363	0.4187
364	-1.12433
365	-0.597188
366	-1.76721
367	-0.998711
368	-0.670492
369	-1.00901
370	0.881769
371	-0.760069
372	-1.3838
373	-0.642019
374	-2.10275
375	-1.30014
376	-1.00026
377	-0.612464
378	1.13023
379	-1.44295
380	-1.32378
381	-0.340328
382	-1.86195
383	-1.14142
384	-0.998959
385	0.163716
386	1.82818
387	-1.53892
388	-0.943043
389	0.200499
390	-1.15938
391	-0.59382
392	-0.74418
393	1.09989
394	2.70716
395	-1.19539
396	-0.405634
397	0.723135
398	-0.30037
399	0.0929653
400	-0.437368
401	1.88415
402	3.37799
403	-0.71162
404	0.0460708
405	0.939755
406	0.35456
407	0.612527
408	-0.289041
409	2.25568
410	3.49982
411	-0.390634
412	0.21773
413	0.674038
414	0.549441
415	0.745248
416	-0.40064
417	2.13116
418	2.93141
419	-0.400675
420	0.0643063
421	-0.0429944
422	0.243435
423	0.455483
424	-0.703768
425	1.65165
426	1.79626
427	-0.709803
428	-0.285528
429	-0.971661
430	-0.377768
431	-0.101918
432	-0.988908
433	1.12425
434	0.432387
435	-1.1205
436	-0.595077
437	-1.76104
438	-0.993589
439	-0.665602
440	-1.0108
441	0.881899
442	-0.750151
443	-1.3826
444	-0.643332
445	-2.10223
446	-1.29932
447	-0.998549
448	-0.618677
449	1.12513
450	-1.439
451	-1.32617
452	-0.344966
453	-1.86715
454	-1.14531
455	-1.00053
456	0.154468
457	1.81951
458	-1.54059
459	-0.948118
460	0.194544
461	-1.16798
462	-0.600651
463	-0.747446
464	1.09054
465	2.69853
466	-1.20018
467	-0.411114
468	0.718895
469	-0.308702
470	0.0862912
471	-0.440006
472	1.87789
473	3.37345
474	-0.716186
475	0.0426386
476	0.939837
477	0.349912
478	0.608932
479	-0.289278
480	2.25444
481	3.50205
482	-0.392365
483	0.217698
484	0.679289
485	0.550121
486	0.746145
487	-0.398267
488	2.13465
489	2.94052
490	-0.398835
491	0.0672174
492	-0.0340369
493	0.248638
494	0.460198
495	-0.700326
496	1.6574
497	1.80973
498	-0.705698
499	-0.281716
500	-0.962247
501	-0.370852
502	-0.0957119
503	-0.986943
504	1.12871
505	0.446093
506	-1.11665
507	-0.592937
508	-1.75482
509	-0.988432
510	-0.660686
511	-1.01256
512	0.882082
513	-0.740179
514	-1.38137
515	-0.644606
516	-2.10164
517	-1.29844
518	-0.996799
519	-0.624848
520	1.12008
521	-1.43498
522	-1.32853
523	-0.349577
524	-1.87229
525	-1.14917
526	-1.00206
527	0.145237
528	1.81086
529	-1.54221
530	-0.953176
531	0.188587
532	-1.17656
533	-0.607467
534	-0.750706
535	1.08118
536	2.68989
537	-1.20496
538	-0.416604
539	0.714624
540	-0.317056
541	0.0795991
542	-0.44266
543	1.87158
544	3.36885
545	-0.72077
546	0.0391758
547	0.939867
548	0.345214
549	0.605296
550	-0.289543
551	2.25315
552	3.5042
553	-0.394132
554	0.21763
555	0.684491
556	0.550747
557	0.746995
558	-0.395915
559	2.1381
560	2.94958
561	-0.397028
562	0.0701068
563	-0.0251029
564	0.253807
565	0.464884
566	-0.696882
567	1.66315
568	1.82318
569	-0.701604
570	-0.2779
571	-0.952819
572	-0.363935
573	-0.0895068
574	-0.98495
575	1.1332
576	0.459819
577	-1.11278
578	-0.59077
579	-1.74855
580	-0.983242
581	-0.655746
582	-1.01427
583	0.882317
584	-0.730153
585	-1.3801
586	-0.645843
587	-2.10099
588	-1.29752
589	-0.995014
590	-0.630977
591	1.11508
592	-1.4309
593	-1.33085
594	-0.354161
595	-1.87738
596	-1.15298
597	-1.00357
598	0.136025
599	1.80223
600	-1.54378
601	-0.958217
602	0.18263
603	-1.18513
604	-0.614267
605	-0.75396
606	1.0718
607	2.68122
608	-1.20972
609	-0.422102
610	0.710319
611	-0.325432
612	0.0728893
613	-0.445332
614	1.86523
615	3.3642
616	-0.725372
617	0.0356825
618	0.939845
619	0.340466
620	0.601617
621	-0.289837
622	2.2518
623	3.50628
624	-0.395935
625	0.217526
626	0.689643
627	0.551317
628	0.7478
629	-0.393585
630	2.14151
631	2.95857
632	-0.395253
633	0.0729741
634	-0.0161927
635	0.258941
636	0.46954
637	-0.693437
638	1.66889
639	1.83659
640	-0.697522
641	-0.27408
642	-0.943376
643	-0.357019
644	-0.0833028
645	-0.98293
646	1.13771
647	0.473564
648	-1.1089
649	-0.588574
650	-1.74224
651	-0.978018
652	-0.65078
653	-1.01593
654	0.882606
655	-0.720075
656	-1.3788
657	-0.647041
658	-2.10027
659	-1.29654
660	-0.993191
661	-0.637064
662	1.11013
663	-1.42675
664	-1.33314
665	-0.358719
666	-1.88242
667	-1.15675
668	-1.00506
669	0.126832
670	1.79363
671	-1.5453
672	-0.963239
673	0.176672
674	-1.19368
675	-0.621051
676	-0.757208
677	1.0624
678	2.67254
679	-1.21447
680	-0.427609
681	0.705983
682	-0.333829
683	0.0661622
684	-0.448021
685	1.85884
686	3.35949
687	-0.729991
688	0.0321591
689	0.93977
690	0.335668
691	0.597896
692	-0.29016
693	2.2504
694	3.50829
695	-0.397775
696	0.217387
697	0.694746
698	0.551833
699	0.748559
700	-0.391277
701	2.14488
702	2.96749
703	-0.393513
704	0.0758192
705	-0.00730686
706	0.26404
707	0.474166
708	-0.689991
709	1.67462
710	1.84998
711	-0.693452
712	-0.270257
713	-0.93392
714	-0.350103
715	-0.0771001
716	-0.980882
717	1.14226
718	0.487328
719	-1.10501
720	-0.58635
721	-1.73588
722	-0.972762
723	-0.645789
724	-1.01755
725	0.882947
726	-0.709943
727	-1.37746
728	-0.648201
729	-2.09949
730	-1.29552
731	-0.991333
732	-0.643109
733	1.10523
734	-1.42254
735	-1.33539
736	-0.363248
737	-1.88741
738	-1.16047
739	-1.00651
740	0.117657
741	1.78504
742	-1.54678
743	-0.968244
744	0.170713
745	-1.20221
746	-0.627818
747	-0.760449
748	1.05299
749	2.66383
750	-1.2192
751	-0.433124
752	0.701614
753	-0.342247
754	0.059418
755	-0.450727
756	1.8524
757	3.35472
758	-0.734627
759	0.0286055
760	0.939644
761	0.330821
762	0.594134
763	-0.290512
764	2.24894
765	3.51022
766	-0.39965
767	0.217212
768	0.699799
769	0.552294
770	0.749271
771	-0.388991
772	2.14821
773	2.97636
774	-0.391805
775	0.0786419
776	0.00155443
777	0.269104
778	0.478763
779	-0.686545
780	1.68034
781	1.86335
782	-0.689394
783	-0.26643
784	-0.924451
785	-0.343187
786	-0.070899
787	-0.978806
788	1.14684
789	0.501109
790	-1.10109
791	-0.584098
792	-1.72947
793	-0.967472
794	-0.640774
795	-1.01912
796	0.88334
797	-0.699758
798	-1.37609
799	-0.649323
800	-2.09865
801	-1.29445
802	-0.989438
803	-0.649112
804	1.10038
805	-1.41827
806	-1.33761
807	-0.367751
808	-1.89235
809	-1.16415
810	-1.00793
811	0.108502
812	1.77648
813	-1.54821
814	-0.97323
815	0.164755
816	-1.21073
817	-0.634569
818	-0.763683
819	1.04357
820	2.65511
821	-1.22391
822	-0.438648
823	0.697214
824	-0.350685
825	0.0526571
826	-0.453449
827	1.84591
828	3.34989
829	-0.73928
830	0.0250219
831	0.939466
832	0.325925
833	0.590331
834	-0.290892
835	2.24743
836	3.51208
837	-0.401562
838	0.217001
839	0.704802
840	0.5527
841	0.749937
842	-0.386727
843	2.15151
844	2.98516
845	-0.390131
846	0.0814418
847	0.0103908
848	0.274131
849	0.483329
850	-0.683099
851	1.68606
852	1.87669
853	-0.685348
854	-0.262601
855	-0.914968
856	-0.336273
857	-0.0646999
858	-0.976703
859	1.15145
860	0.514909
861	-1.09717
862	-0.581818
863	-1.72301
864	-0.96215
865	-0.635734
866	-1.02065
867	0.883786
868	-0.689521
869	-1.37469
870	-0.650407
871	-2.09775
872	-1.29332
873	-0.987507
874	-0.655073
875	1.09558
876	-1.41393
877	-1.33979
878	-0.372225
879	-1.89724
880	-1.16779
881	-1.00933
882	0.0993657
883	1.76794
884	-1.54958
885	-0.978197
886	0.158797
887	-1.21922
888	-0.641303
889	-0.76691
890	1.03413
891	2.64636
892	-1.22861
893	-0.444179
894	0.692783
895	-0.359143
896	0.0458798
897	-0.456188
898	1.83939
899	3.345
900	-0.74395
901	0.0214086
902	0.939236
903	0.32098
904	0.586486
905	-0.291301
906	2.24587
907	3.51386
908	-0.40351
909	0.216754
910	0.709755
911	0.553051
912	0.750557
913	-0.384485
914	2.15476
915	2.9939
916	-0.388491
917	0.0842189
918	0.0192018
919	0.279123
920	0.487864
921	-0.679653
922	1.69177
923	1.89
924	-0.681316
925	-0.258769
926	-0.905473
927	-0.329361
928	-0.0585031
929	-0.974573
930	1.15609
931	0.528726
932	-1.09322
933	-0.579511
934	-1.71651
935	-0.956796
936	-0.63067
937	-1.02214
938	0.884285
939	-0.679232
940	-1.37325
941	-0.651453
942	-2.09679
943	-1.29215
944	-0.98554
945	-0.660991
946	1.09083
947	-1.40953
948	-1.34193
949	-0.376672
950	-1.90208
951	-1.17139
952	-1.0107
953	0.0902495
954	1.75942
955	-1.55091
956	-0.983146
957	0.15284
958	-1.22769
959	-0.648019
960	-0.77013
961	1.02468
962	2.6376
963	-1.23329
964	-0.449717
965	0.68832
966	-0.367621
967	0.0390864
968	-0.458943
969	1.83282
970	3.34006
971	-0.748636
972	0.0177656
973	0.938954
974	0.315986
975	0.5826
976	-0.291739
977	2.24425
978	3.51556
979	-0.405494
980	0.216471
981	0.714657
982	0.553347
983	0.75113
984	-0.382266
985	2.15797
986	3.00258
987	-0.386884
988	0.0869728
989	0.0279872
990	0.284078
991	0.492369
992	-0.676208
993	1.69747
994	1.90328
995	-0.677296
996	-0.254934
997	-0.895966
998	-0.32245
999	-0.0523087
1000	-0.972417
1001	1.16075
1002	0.542559
1003	-1.08927
1004	-0.577177
1005	-1.70996
1006	-0.95141
1007	-0.625582
1008	-1.02358
1009	0.884835
1010	-0.668891
1011	-1.37177
1012	-0.652461
1013	-2.09576
1014	-1.29092
1015	-0.983537
1016	-0.666867
1017	1.08613
1018	-1.40507
1019	-1.34404
1020	-0.381091
1021	-1.90686
1022	-1.17494
1023	-1.01204
